Time,"PV Prod 30deg, W","PV Prod 45deg, W","PV Prod 30deg, W","PV Prod 45deg, W"
5337,-12022,-12432,12022,12432
5338,-13855,-14471,13855,14471
5339,-15263,-16045,15263,16045
5340,-15574,-16364,15574,16364
5341,-13603,-14239,13603,14239
5342,-10260,-10557,10260,10557
5343,-7393.8,-7328.7,7393.8,7328.7
5344,-5066.5,-4949,5066.5,4949
5345,-3071.8,-2833.3,3071.8,2833.3
5346,-1368.5,-1165.2,1368.5,1165.2
5347,-499.52,-493.03,499.52,493.03
5348,-114.42,-114.74,114.42,114.74
5349,-2.4218,4.06E-11,2.4218,-4.05927E-11
5350,0,0,0,0
5351,0,0,0,0
5352,0,0,0,0
5353,0,0,0,0
5354,0,0,0,0
5355,0,0,0,0
5356,-136.92,-137.44,136.92,137.44
5357,-532.72,-568.03,532.72,568.03
5358,-1749,-1317.3,1749,1317.3
5359,-5018.5,-4697.9,5018.5,4697.9
5360,-8878.4,-8937.9,8878.4,8937.9
5361,-12031,-12467,12031,12467
5362,-13165,-13767,13165,13767
5363,-11917,-12396,11917,12396
5364,-9732,-9967.1,9732,9967.1
5365,-8731.6,-8900.4,8731.6,8900.4
5366,-7927.2,-8035.9,7927.2,8035.9
5367,-6301,-6302.2,6301,6302.2
5368,-4444,-4343.5,4444,4343.5
5369,-2550.6,-2404.5,2550.6,2404.5
5370,-1123.1,-1041.8,1123.1,1041.8
5371,-434.5,-409.31,434.5,409.31
5372,-120.52,-94.372,120.52,94.372
5373,-6.29E-11,-19.695,6.28584E-11,19.695
5374,0,0,0,0
5375,0,0,0,0
5376,0,0,0,0
5377,0,0,0,0
5378,0,0,0,0
5379,-11.73,0,11.73,0
5380,-131.02,-130.09,131.02,130.09
5381,-542.17,-526.19,542.17,526.19
5382,-1432.2,-1276.5,1432.2,1276.5
5383,-2814.8,-2651.6,2814.8,2651.6
5384,-4334.8,-4216.8,4334.8,4216.8
5385,-6270.4,-6256.7,6270.4,6256.7
5386,-8027.7,-8154.6,8027.7,8154.6
5387,-9226.9,-9436.6,9226.9,9436.6
5388,-10438,-10764,10438,10764
5389,-10936,-11331,10936,11331
5390,-10562,-10907,10562,10907
5391,-9118.4,-9325.5,9118.4,9325.5
5392,-5643.8,-5575.4,5643.8,5575.4
5393,-2639,-2472.6,2639,2472.6
5394,-1006.5,-920.1,1006.5,920.1
5395,-335.87,-318.87,335.87,318.87
5396,-97.717,-91.691,97.717,91.691
5397,-2.48E-11,2.01E-11,2.47581E-11,-2.00889E-11
5398,-2.83E-12,4.92E-13,2.8308E-12,-4.92133E-13
5399,0,0,0,0
5400,0,0,0,0
5401,0,0,0,0
5402,0,0,0,0
5403,0,0,0,0
5404,-88.213,-83.359,88.213,83.359
5405,-350.8,-332.07,350.8,332.07
5406,-863.85,-804.88,863.85,804.88
5407,-1856.6,-1720.1,1856.6,1720.1
5408,-3242.7,-3134.5,3242.7,3134.5
5409,-4703.5,-4626.7,4703.5,4626.7
5410,-6710.2,-6816.6,6710.2,6816.6
5411,-9124.4,-9337.8,9124.4,9337.8
5412,-10423,-10759,10423,10759
5413,-9855.6,-10116,9855.6,10116
5414,-8113.9,-8252.5,8113.9,8252.5
5415,-6416.3,-6436.9,6416.3,6436.9
5416,-5046.8,-4968.7,5046.8,4968.7
5417,-3131.1,-2921.8,3131.1,2921.8
5418,-1243.9,-1073.9,1243.9,1073.9
5419,-399.8,-404.9,399.8,404.9
5420,-63.41,-64.835,63.41,64.835
5421,-2.28E-12,3.93E-13,2.28199E-12,-3.92791E-13
5422,-1.15E-15,-2.76E-15,1.15093E-15,2.75599E-15
5423,3.63E-28,-1.11E-27,-3.6316E-28,1.11119E-27
5424,0,0,0,0
5425,0,0,0,0
5426,0,0,0,0
5427,-28.711,-28.086,28.711,28.086
5428,-108.38,-101.03,108.38,101.03
5429,-485.32,-448.74,485.32,448.74
5430,-1114.3,-1048.8,1114.3,1048.8
5431,-2105.1,-1995.1,2105.1,1995.1
5432,-3338,-3249.3,3338,3249.3
5433,-4388.8,-4307.9,4388.8,4307.9
5434,-5440.5,-5394.3,5440.5,5394.3
5435,-6747.4,-6755,6747.4,6755
5436,-7685.7,-7741.6,7685.7,7741.6
5437,-8014.6,-8167.2,8014.6,8167.2
5438,-6713.8,-6721.2,6713.8,6721.2
5439,-5289.6,-5229.4,5289.6,5229.4
5440,-3861.4,-3742.7,3861.4,3742.7
5441,-2454.2,-2307.3,2454.2,2307.3
5442,-1142.9,-1026.8,1142.9,1026.8
5443,-367.26,-364.62,367.26,364.62
5444,-42.034,-42.297,42.034,42.297
5445,-3.1953,-3.362,3.1953,3.362
5446,2.04E-12,-1.09E-14,-2.04169E-12,1.08528E-14
5447,-1.10E-15,1.37E-15,1.09972E-15,-1.36791E-15
5448,0,0,0,0
5449,0,0,0,0
5450,0,0,0,0
5451,0,0,0,0
5452,-108.01,-103.7,108.01,103.7
5453,-472,-457.57,472,457.57
5454,-1296.6,-1167.4,1296.6,1167.4
5455,-2889,-2752.9,2889,2752.9
5456,-5215.4,-5167.7,5215.4,5167.7
5457,-7730.9,-7869.4,7730.9,7869.4
5458,-10126,-10492,10126,10492
5459,-11876,-12388,11876,12388
5460,-12791,-13377,12791,13377
5461,-12296,-12842,12296,12842
5462,-9928,-10276,9928,10276
5463,-6887.6,-6952,6887.6,6952
5464,-4375.8,-4298.4,4375.8,4298.4
5465,-2298.3,-2151.3,2298.3,2151.3
5466,-1017.4,-933.05,1017.4,933.05
5467,-320.42,-307.1,320.42,307.1
5468,-53.378,-52.296,53.378,52.296
5469,-0.55351,-0.48696,0.55351,0.48696
5470,6.96E-14,-1.38E-13,-6.95952E-14,1.38359E-13
5471,1.52E-14,-3.04E-14,-1.51943E-14,3.04457E-14
5472,0,0,0,0
5473,0,0,0,0
5474,0,0,0,0
5475,0,0,0,0
5476,-77.512,-73.33,77.512,73.33
5477,-343.69,-321.13,343.69,321.13
5478,-808.54,-752.77,808.54,752.77
5479,-1897.7,-1812.3,1897.7,1812.3
5480,-3452.9,-3373.2,3452.9,3373.2
5481,-5492.1,-5455.9,5492.1,5455.9
5482,-8838,-9119,8838,9119
5483,-8006.8,-8174.3,8006.8,8174.3
5484,-7175.7,-7229.6,7175.7,7229.6
5485,-6931.7,-6964,6931.7,6964
5486,-7571.1,-7680.8,7571.1,7680.8
5487,-7773,-7944.6,7773,7944.6
5488,-5586.8,-5559.3,5586.8,5559.3
5489,-2766.2,-2587.6,2766.2,2587.6
5490,-1028.9,-923.47,1028.9,923.47
5491,-289.46,-280.24,289.46,280.24
5492,-21.109,-21.376,21.109,21.376
5493,0,0,0,0
5494,0,0,0,0
5495,0,0,0,0
5496,0,0,0,0
5497,0,0,0,0
5498,0,0,0,0
5499,0,0,0,0
5500,-81.389,-81.342,81.389,81.342
5501,-456.83,-456.4,456.83,456.4
5502,-1514.6,-1235.9,1514.6,1235.9
5503,-4311.3,-4137.8,4311.3,4137.8
5504,-7780.5,-7918.2,7780.5,7918.2
5505,-11203,-11700,11203,11700
5506,-13790,-14560,13790,14560
5507,-14882,-15765,14882,15765
5508,-14916,-15802,14916,15802
5509,-13955,-14755,13955,14755
5510,-11829,-12423,11829,12423
5511,-8627.4,-8904.9,8627.4,8904.9
5512,-5415.7,-5403.4,5415.7,5403.4
5513,-2891.2,-2714.5,2891.2,2714.5
5514,-1096.5,-1011.2,1096.5,1011.2
5515,-301.72,-297.85,301.72,297.85
5516,-18.946,-19.443,18.946,19.443
5517,-1.96E-32,4.44E-33,1.9604E-32,-4.44343E-33
5518,0,0,0,0
5519,0,0,0,0
5520,0,0,0,0
5521,0,0,0,0
5522,0,0,0,0
5523,0,0,0,0
5524,-123.39,-124.22,123.39,124.22
5525,-460.83,-461.4,460.83,461.4
5526,-1486.8,-1245.3,1486.8,1245.3
5527,-3779.8,-3629,3779.8,3629
5528,-6380.6,-6437.4,6380.6,6437.4
5529,-8611,-8878.7,8611,8878.7
5530,-10318,-10744,10318,10744
5531,-10892,-11370,10892,11370
5532,-10288,-10695,10288,10695
5533,-10270,-10706,10270,10706
5534,-10028,-10427,10028,10427
5535,-8258.9,-8491.1,8258.9,8491.1
5536,-5519.5,-5515.2,5519.5,5515.2
5537,-2878.7,-2712.5,2878.7,2712.5
5538,-1037.3,-915.84,1037.3,915.84
5539,-277.53,-281.17,277.53,281.17
5540,-6.7719,-4.6383,6.7719,4.6383
5541,-1.18E-44,-1.67E-44,1.17563E-44,1.66883E-44
5542,-1.98E-77,-5.20E-77,1.97782E-77,5.20076E-77
5543,8.51E-98,1.04E-99,-8.51124E-98,-1.0427E-99
5544,0,0,0,0
5545,0,0,0,0
5546,0,0,0,0
5547,0,0,0,0
5548,-38.028,-40.323,38.028,40.323
5549,-390.61,-398.7,390.61,398.7
5550,-1431.9,-1163.6,1431.9,1163.6
5551,-4091,-3950.8,4091,3950.8
5552,-7118.7,-7265.7,7118.7,7265.7
5553,-8741.5,-9034.9,8741.5,9034.9
5554,-9680.9,-10070,9680.9,10070
5555,-11231,-11754,11231,11754
5556,-13562,-14365,13562,14365
5557,-13484,-14283,13484,14283
5558,-11253,-11837,11253,11837
5559,-8380,-8636.7,8380,8636.7
5560,-5499.4,-5504,5499.4,5504
5561,-2811.7,-2647,2811.7,2647
5562,-1017.9,-907.08,1017.9,907.08
5563,-258.93,-254.82,258.93,254.82
5564,-6.4431,-6.8129,6.4431,6.8129
5565,1.20E-29,-6.16E-29,-1.19525E-29,6.15555E-29
5566,3.80E-79,-3.46E-77,-3.80293E-79,3.46022E-77
5567,0,0,0,0
5568,0,0,0,0
5569,0,0,0,0
5570,0,0,0,0
5571,-11.778,-12.129,11.778,12.129
5572,-40,-41.697,40,41.697
5573,-384.27,-381.34,384.27,381.34
5574,-1332.2,-1151.5,1332.2,1151.5
5575,-3127.4,-2998.7,3127.4,2998.7
5576,-5659.7,-5718.3,5659.7,5718.3
5577,-8291.8,-8569.8,8291.8,8569.8
5578,-10217,-10667,10217,10667
5579,-11884,-12481,11884,12481
5580,-13136,-13916,13136,13916
5581,-11955,-12561,11955,12561
5582,-10673,-11162,10673,11162
5583,-9538.8,-9952.7,9538.8,9952.7
5584,-6635.1,-6731.4,6635.1,6731.4
5585,-3221.7,-3038.2,3221.7,3038.2
5586,-960.75,-832.85,960.75,832.85
5587,-247.83,-248.86,247.83,248.86
5588,0,0,0,0
5589,0,0,0,0
5590,0,0,0,0
5591,0,0,0,0
5592,0,0,0,0
5593,0,0,0,0
5594,0,0,0,0
5595,-1.8138,-1.5424,1.8138,1.5424
5596,-23.557,-22.227,23.557,22.227
5597,-339.02,-356.41,339.02,356.41
5598,-1416,-1115.3,1416,1115.3
5599,-4482.7,-4367.8,4482.7,4367.8
5600,-8418,-8706.6,8418,8706.6
5601,-12110,-12818,12110,12818
5602,-14828,-15833,14828,15833
5603,-15514,-16584,15514,16584
5604,-14880,-15853,14880,15853
5605,-13583,-14435,13583,14435
5606,-11075,-11654,11075,11654
5607,-7757.3,-8005.7,7757.3,8005.7
5608,-4613.4,-4583.1,4613.4,4583.1
5609,-2305.9,-2184.3,2305.9,2184.3
5610,-820.61,-745.53,820.61,745.53
5611,-184.89,-175.75,184.89,175.75
5612,-2.7028,-2.5534,2.7028,2.5534
5613,0,0,0,0
5614,0,0,0,0
5615,0,0,0,0
5616,0,0,0,0
5617,0,0,0,0
5618,0,0,0,0
5619,0,0,0,0
5620,-15.761,-15.379,15.761,15.379
5621,-338.51,-334.63,338.51,334.63
5622,-1325.7,-1117.1,1325.7,1117.1
5623,-3887,-3797.6,3887,3797.6
5624,-7046,-7251.6,7046,7251.6
5625,-10336,-10881,10336,10881
5626,-12948,-13762,12948,13762
5627,-14974,-15987,14974,15987
5628,-15917,-17050,15917,17050
5629,-15464,-16574,15464,16574
5630,-13647,-14571,13647,14571
5631,-10657,-11243,10657,11243
5632,-7038.6,-7207.1,7038.6,7207.1
5633,-3299.4,-3128.4,3299.4,3128.4
5634,-865.52,-751.13,865.52,751.13
5635,-230.57,-231.83,230.57,231.83
5636,0,0,0,0
5637,0,0,0,0
5638,0,0,0,0
5639,0,0,0,0
5640,0,0,0,0
5641,0,0,0,0
5642,0,0,0,0
5643,-0.32882,-0.31154,0.32882,0.31154
5644,-7.7529,-7.5167,7.7529,7.5167
5645,-319.39,-309.8,319.39,309.8
5646,-1238.5,-1058.6,1238.5,1058.6
5647,-3226.9,-3146.6,3226.9,3146.6
5648,-5582.3,-5677.2,5582.3,5677.2
5649,-7097.1,-7277.1,7097.1,7277.1
5650,-8170.3,-8428.2,8170.3,8428.2
5651,-7646.8,-7941.3,7646.8,7941.3
5652,-6142.9,-6173.5,6142.9,6173.5
5653,-5473.1,-5476.7,5473.1,5476.7
5654,-4808.2,-4779.9,4808.2,4779.9
5655,-4102.1,-4056.6,4102.1,4056.6
5656,-2910.6,-2832.2,2910.6,2832.2
5657,-1535.2,-1452.1,1535.2,1452.1
5658,-542.94,-508.63,542.94,508.63
5659,-88.65,-83.804,88.65,83.804
5660,9.37E-32,2.93E-32,-9.36977E-32,-2.93234E-32
5661,5.35E-59,-4.94E-49,-5.34744E-59,4.93793E-49
5662,3.41E-64,-3.55E-65,-3.41445E-64,3.55276E-65
5663,4.89E-75,9.01E-76,-4.89201E-75,-9.01114E-76
5664,0,0,0,0
5665,0,0,0,0
5666,0,0,0,0
5667,0,0,0,0
5668,0,0,0,0
5669,-215.53,-204.41,215.53,204.41
5670,-861.67,-799.25,861.67,799.25
5671,-1982.8,-1903.3,1982.8,1903.3
5672,-3350.4,-3290.2,3350.4,3290.2
5673,-4728.5,-4712.8,4728.5,4712.8
5674,-5813.9,-5844.5,5813.9,5844.5
5675,-6289.1,-6337.9,6289.1,6337.9
5676,-5874.5,-5897.4,5874.5,5897.4
5677,-4866.2,-4952,4866.2,4952
5678,-4330.4,-4291.6,4330.4,4291.6
5679,-3706.2,-3652.3,3706.2,3652.3
5680,-2821.8,-2740,2821.8,2740
5681,-1734.8,-1637.6,1734.8,1637.6
5682,-576.96,-536.1,576.96,536.1
5683,-192.12,-178.51,192.12,178.51
5684,-1.70E-14,-2.76E-15,1.69964E-14,2.75673E-15
5685,1.11E-41,-1.34E-44,-1.10759E-41,1.33886E-44
5686,-1.32E-57,-1.54E-60,1.32357E-57,1.54124E-60
5687,2.19E-64,1.16E-75,-2.19362E-64,-1.15534E-75
5688,0,0,0,0
5689,0,0,0,0
5690,0,0,0,0
5691,0,0,0,0
5692,0,0,0,0
5693,-281.57,-284.9,281.57,284.9
5694,-1268.5,-1072,1268.5,1072
5695,-4028.6,-3985.9,4028.6,3985.9
5696,-7509,-7815.8,7509,7815.8
5697,-10741,-11401,10741,11401
5698,-12608,-13460,12608,13460
5699,-13080,-13965,13080,13965
5700,-11929,-12619,11929,12619
5701,-11007,-11614,11007,11614
5702,-10389,-10952,10389,10952
5703,-9308.7,-9818,9308.7,9818
5704,-6481.2,-6677,6481.2,6677
5705,-3002.5,-2853.5,3002.5,2853.5
5706,-710.23,-644.71,710.23,644.71
5707,-180.61,-177.34,180.61,177.34
5708,-3.38E-59,-1.55E-50,3.37534E-59,1.54847E-50
5709,7.52E-82,1.97E-81,-7.51842E-82,-1.96713E-81
5710,0,0,0,0
5711,0,0,0,0
5712,0,0,0,0
5713,0,0,0,0
5714,0,0,0,0
5715,0,0,0,0
5716,0,0,0,0
5717,-279.91,-277.17,279.91,277.17
5718,-1205.1,-1029.8,1205.1,1029.8
5719,-3787.2,-3759.2,3787.2,3759.2
5720,-7338,-7655.9,7338,7655.9
5721,-10953,-11663,10953,11663
5722,-12949,-13864,12949,13864
5723,-12181,-12933,12181,12933
5724,-10325,-10945,10325,10945
5725,-9153.9,-9498.3,9153.9,9498.3
5726,-8346.7,-8849.2,8346.7,8849.2
5727,-6804.9,-7054.9,6804.9,7054.9
5728,-4294,-4308.6,4294,4308.6
5729,-2046.6,-1957.8,2046.6,1957.8
5730,-640.86,-598.81,640.86,598.81
5731,-102.67,-97.158,102.67,97.158
5732,-7.40E-16,8.05E-16,7.40249E-16,-8.05367E-16
5733,1.87E-64,1.75E-63,-1.8673E-64,-1.74992E-63
5734,0,0,0,0
5735,0,0,0,0
5736,0,0,0,0
5737,0,0,0,0
5738,0,0,0,0
5739,0,0,0,0
5740,0,0,0,0
5741,-263.37,-247.04,263.37,247.04
5742,-740.43,-687.34,740.43,687.34
5743,-1746.6,-1674.1,1746.6,1674.1
5744,-2951.2,-2892.5,2951.2,2892.5
5745,-4391,-4378.2,4391,4378.2
5746,-6109.1,-6185.2,6109.1,6185.2
5747,-7824.5,-8088.3,7824.5,8088.3
5748,-8861.5,-9211.6,8861.5,9211.6
5749,-8986.4,-9359.3,8986.4,9359.3
5750,-8084.2,-8396.3,8084.2,8396.3
5751,-6045.4,-6203.2,6045.4,6203.2
5752,-3463.5,-3453.7,3463.5,3453.7
5753,-1579.9,-1499.5,1579.9,1499.5
5754,-507.49,-472.95,507.49,472.95
5755,-64.612,-60.81,64.612,60.81
5756,-1.64E-12,6.61E-12,1.63571E-12,-6.60538E-12
5757,0,0,0,0
5758,0,0,0,0
5759,0,0,0,0
5760,0,0,0,0
5761,0,0,0,0
5762,0,0,0,0
5763,0,0,0,0
5764,0,0,0,0
5765,-223.92,-216.22,223.92,216.22
5766,-856.57,-785.81,856.57,785.81
5767,-2177.6,-2101.5,2177.6,2101.5
5768,-4215.2,-4253.2,4215.2,4253.2
5769,-6320.8,-6504.9,6320.8,6504.9
5770,-8300.3,-8636.8,8300.3,8636.8
5771,-9418.2,-9840.4,9418.2,9840.4
5772,-9362.8,-9773,9362.8,9773
5773,-8102.9,-8408.1,8102.9,8408.1
5774,-6704.4,-6906.8,6704.4,6906.8
5775,-5292.2,-5400.9,5292.2,5400.9
5776,-3688.1,-3694.3,3688.1,3694.3
5777,-1835.1,-1762,1835.1,1762
5778,-528.43,-491.37,528.43,491.37
5779,-56.298,-53.145,56.298,53.145
5780,-3.04E-13,-6.10E-14,3.03819E-13,6.09809E-14
5781,-3.05E-27,-3.09E-28,3.05298E-27,3.08766E-28
5782,1.46E-31,-1.01E-32,-1.45959E-31,1.00909E-32
5783,0,0,0,0
5784,0,0,0,0
5785,0,0,0,0
5786,0,0,0,0
5787,0,0,0,0
5788,0,0,0,0
5789,-111.05,-104.15,111.05,104.15
5790,-660.04,-616.05,660.04,616.05
5791,-2005.3,-1934,2005.3,1934
5792,-4330.4,-4387.8,4330.4,4387.8
5793,-6694.5,-6924.3,6694.5,6924.3
5794,-8175.1,-8514.5,8175.1,8514.5
5795,-8629.8,-8989.8,8629.8,8989.8
5796,-8667.5,-9024.8,8667.5,9024.8
5797,-7764.4,-8052.5,7764.4,8052.5
5798,-5960.8,-6053.9,5960.8,6053.9
5799,-4376,-4385.4,4376,4385.4
5800,-3357,-3360.1,3357,3360.1
5801,-1994.2,-1911.6,1994.2,1911.6
5802,-601.89,-552.48,601.89,552.48
5803,-86.888,-83.459,86.888,83.459
5804,-9.47E-13,-1.68E-12,9.47296E-13,1.68349E-12
5805,-2.95E-16,2.92E-16,2.94868E-16,-2.91851E-16
5806,7.00E-29,-2.31E-28,-7.00397E-29,2.31153E-28
5807,-3.30E-32,2.24E-32,3.29601E-32,-2.24103E-32
5808,0,0,0,0
5809,0,0,0,0
5810,0,0,0,0
5811,0,0,0,0
5812,0,0,0,0
5813,-112.88,-106.77,112.88,106.77
5814,-658.94,-613.54,658.94,613.54
5815,-1689.1,-1624.7,1689.1,1624.7
5816,-2958.6,-2914.7,2958.6,2914.7
5817,-4518,-4533.4,4518,4533.4
5818,-5458.3,-5512,5458.3,5512
5819,-5842.8,-5906.2,5842.8,5906.2
5820,-6526.9,-6637,6526.9,6637
5821,-6707.9,-6843.9,6707.9,6843.9
5822,-5984.3,-6089.5,5984.3,6089.5
5823,-4362,-4380.3,4362,4380.3
5824,-2735.7,-2688.5,2735.7,2688.5
5825,-1408.4,-1342.4,1408.4,1342.4
5826,-430.51,-406.07,430.51,406.07
5827,-48.305,-45.628,48.305,45.628
5828,-1.838,-1.7261,1.838,1.7261
5829,-5.95E-28,-6.38E-29,5.95478E-28,6.37969E-29
5830,-7.19E-61,1.32E-61,7.18884E-61,-1.32491E-61
5831,1.33E-80,-1.54E-85,-1.33335E-80,1.54347E-85
5832,0,0,0,0
5833,0,0,0,0
5834,0,0,0,0
5835,0,0,0,0
5836,0,0,0,0
5837,-194.65,-201.79,194.65,201.79
5838,-1099.8,-946.75,1099.8,946.75
5839,-4045.4,-4137.4,4045.4,4137.4
5840,-8046.3,-8598.9,8046.3,8598.9
5841,-12074,-13099,12074,13099
5842,-15001,-16345,15001,16345
5843,-16641,-18140,16641,18140
5844,-17120,-18663,17120,18663
5845,-16186,-17651,16186,17651
5846,-13910,-15145,13910,15145
5847,-10645,-11514,10645,11514
5848,-6436,-6808.6,6436,6808.6
5849,-2676.4,-2648,2676.4,2648
5850,-674.37,-627.11,674.37,627.11
5851,-203.94,-197.42,203.94,197.42
5852,-1.77E-11,-1.75E-11,1.76933E-11,1.74561E-11
5853,9.08E-17,-4.15E-16,-9.07839E-17,4.14827E-16
5854,0,0,0,0
5855,0,0,0,0
5856,0,0,0,0
5857,0,0,0,0
5858,0,0,0,0
5859,0,0,0,0
5860,0,0,0,0
5861,-350.04,-335.49,350.04,335.49
5862,-1153.8,-1021.1,1153.8,1021.1
5863,-4098.2,-4218.5,4098.2,4218.5
5864,-7794.6,-8334.5,7794.6,8334.5
5865,-10366,-11162,10366,11162
5866,-12520,-13540,12520,13540
5867,-14863,-16153,14863,16153
5868,-16586,-18084,16586,18084
5869,-16122,-17611,16122,17611
5870,-13815,-15077,13815,15077
5871,-10488,-11367,10488,11367
5872,-6189.5,-6524.5,6189.5,6524.5
5873,-2488.2,-2460,2488.2,2460
5874,-679.14,-590.61,679.14,590.61
5875,-183.2,-176.84,183.2,176.84
5876,-1.86E-11,2.77E-11,1.86144E-11,-2.77279E-11
5877,4.50E-16,3.41E-16,-4.49533E-16,-3.41406E-16
5878,0,0,0,0
5879,0,0,0,0
5880,0,0,0,0
5881,0,0,0,0
5882,0,0,0,0
5883,0,0,0,0
5884,0,0,0,0
5885,-265.93,-251.41,265.93,251.41
5886,-903.09,-836.24,903.09,836.24
5887,-2159.7,-2131.3,2159.7,2131.3
5888,-4436.4,-4549,4436.4,4549
5889,-7471.2,-7898.1,7471.2,7898.1
5890,-9922.8,-10586,9922.8,10586
5891,-11415,-12218,11415,12218
5892,-12887,-13930,12887,13930
5893,-12323,-13322,12323,13322
5894,-9497.7,-10137,9497.7,10137
5895,-6392.3,-6722.5,6392.3,6722.5
5896,-3817.5,-3887.9,3817.5,3887.9
5897,-2027.1,-1988.3,2027.1,1988.3
5898,-572.72,-560.71,572.72,560.71
5899,-171.84,-164.53,171.84,164.53
5900,9.35E-12,-3.96E-12,-9.34816E-12,3.95742E-12
5901,0,0,0,0
5902,0,0,0,0
5903,0,0,0,0
5904,0,0,0,0
5905,0,0,0,0
5906,0,0,0,0
5907,0,0,0,0
5908,0,0,0,0
5909,-238.37,-230.26,238.37,230.26
5910,-921.59,-855.27,921.59,855.27
5911,-2466.5,-2456.9,2466.5,2456.9
5912,-5164.1,-5397.6,5164.1,5397.6
5913,-8381.4,-8941.9,8381.4,8941.9
5914,-11739,-12719,11739,12719
5915,-13616,-14789,13616,14789
5916,-14347,-15601,14347,15601
5917,-14344,-15664,14344,15664
5918,-13002,-14219,13002,14219
5919,-10283,-11210,10283,11210
5920,-5937.1,-6356.1,5937.1,6356.1
5921,-2171,-2160.8,2171,2160.8
5922,-484.54,-468.64,484.54,468.64
5923,-94.537,-93.218,94.537,93.218
5924,5.68E-16,4.99E-17,-5.67672E-16,-4.99192E-17
5925,2.06E-61,-1.57E-66,-2.06164E-61,1.56963E-66
5926,0,0,0,0
5927,0,0,0,0
5928,0,0,0,0
5929,0,0,0,0
5930,0,0,0,0
5931,0,0,0,0
5932,-63.804,-63.227,63.804,63.227
5933,-221.78,-216.69,221.78,216.69
5934,-943.88,-858.07,943.88,858.07
5935,-3307.8,-3416.9,3307.8,3416.9
5936,-6989.6,-7509.1,6989.6,7509.1
5937,-10885,-11885,10885,11885
5938,-13587,-14874,13587,14874
5939,-14576,-15912,14576,15912
5940,-14719,-16053,14719,16053
5941,-13103,-14260,13103,14260
5942,-10490,-11360,10490,11360
5943,-6899.1,-7331.6,6899.1,7331.6
5944,-4210,-4375.9,4210,4375.9
5945,-1919,-1896.9,1919,1896.9
5946,-453.31,-446.85,453.31,446.85
5947,-92.987,-91.8,92.987,91.8
5948,-2.74E-12,1.01E-11,2.74206E-12,-1.01259E-11
5949,1.57E-15,2.43E-15,-1.57004E-15,-2.42799E-15
5950,-3.45E-28,2.45E-28,3.45062E-28,-2.44562E-28
5951,3.51E-32,3.25E-32,-3.51074E-32,-3.24966E-32
5952,0,0,0,0
5953,0,0,0,0
5954,0,0,0,0
5955,0,0,0,0
5956,0,0,0,0
5957,-261.83,-256.56,261.83,256.56
5958,-959.71,-868.71,959.71,868.71
5959,-3502.4,-3646,3502.4,3646
5960,-6510.5,-6988.2,6510.5,6988.2
5961,-9050.5,-9790.6,9050.5,9790.6
5962,-9884.8,-10607,9884.8,10607
5963,-8999.1,-9502.5,8999.1,9502.5
5964,-7126.4,-7420.4,7126.4,7420.4
5965,-5946.4,-6077,5946.4,6077
5966,-5384.9,-5501.2,5384.9,5501.2
5967,-4291.8,-4361.1,4291.8,4361.1
5968,-2756.1,-2752.1,2756.1,2752.1
5969,-1344.1,-1309.9,1344.1,1309.9
5970,-396.99,-376.46,396.99,376.46
5971,-87.349,-83.16,87.349,83.16
5972,1.29E-42,-4.82E-27,-1.2898E-42,4.8232E-27
5973,0,0,0,0
5974,0,0,0,0
5975,0,0,0,0
5976,0,0,0,0
5977,0,0,0,0
5978,0,0,0,0
5979,0,0,0,0
5980,0,0,0,0
5981,-156.37,-154.63,156.37,154.63
5982,-896.12,-831,896.12,831
5983,-3352.7,-3503.1,3352.7,3503.1
5984,-6499.5,-7003.4,6499.5,7003.4
5985,-9210.8,-10002,9210.8,10002
5986,-10354,-11162,10354,11162
5987,-10507,-11281,10507,11281
5988,-10115,-10828,10115,10828
5989,-9806.9,-10512,9806.9,10512
5990,-9252.7,-9952.3,9252.7,9952.3
5991,-7259.7,-7783.1,7259.7,7783.1
5992,-4631.4,-4917.9,4631.4,4917.9
5993,-2039.4,-2059.6,2039.4,2059.6
5994,-372.83,-375.47,372.83,375.47
5995,-44.507,-43.685,44.507,43.685
5996,-6.41E-13,6.31E-13,6.40814E-13,-6.31142E-13
5997,-3.31E-33,-2.74E-32,3.30586E-33,2.73645E-32
5998,6.70E-49,2.58E-48,-6.70033E-49,-2.57568E-48
5999,-1.20E-64,-1.02E-63,1.19795E-64,1.01803E-63
6000,0,0,0,0
6001,0,0,0,0
6002,0,0,0,0
6003,0,0,0,0
6004,0,0,0,0
6005,-139.73,-138.94,139.73,138.94
6006,-865.39,-805.21,865.39,805.21
6007,-3644.1,-3865.7,3644.1,3865.7
6008,-7185,-7864.1,7185,7864.1
6009,-10229,-11203,10229,11203
6010,-12458,-13666,12458,13666
6011,-14236,-15568,14236,15568
6012,-14473,-15863,14473,15863
6013,-12367,-13511,12367,13511
6014,-8787.3,-9451,8787.3,9451
6015,-5494.8,-5757.7,5494.8,5757.7
6016,-3297.5,-3388.2,3297.5,3388.2
6017,-1634.4,-1611.2,1634.4,1611.2
6018,-356.67,-349.19,356.67,349.19
6019,-32.381,-32.197,32.381,32.197
6020,1.97E-12,-2.04E-12,-1.9687E-12,2.03885E-12
6021,1.77E-32,-1.30E-32,-1.77383E-32,1.29674E-32
6022,-1.71E-60,-7.05E-61,1.70747E-60,7.05484E-61
